"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"34663","NM_001291840.1",0,1,NA,0,0.0555396633531095
"34664","NM_001291844.1",0,1,NA,0,0.0278721367984359
"34665","NM_001291843.1",-0.902888560193227,0.899721593600754,NA,-0.126013051157291,0.0822038950924867
"34666","NM_001291842.1",NA,NA,NA,NA,0
"34667","NM_001291841.1",0,1,NA,0,0.0845724743872689
"34668","NM_001220770.2",NA,NA,NA,NA,0
"34669","NM_001220767.2",1.02065544986574,0.886725067597739,NA,0.142449370928318,0.0854456083974957
"34670","NM_001220771.2",NA,NA,NA,NA,0
"34671","NM_001220768.2",0.0588834448362587,0.993442930917944,NA,0.00821815988551348,0.138446946866733
"34672","NM_000790.4",NA,NA,NA,NA,0
"34673","NM_001242888.2",-1.79915653719047,0.35467830761137,NA,-0.925553039665068,0.521780877241299
"34674","NM_001082971.2",NA,NA,NA,NA,0
"34675","NM_001242890.2",NA,NA,NA,NA,0
"34676","NM_001001549.3",-0.0893276374195857,0.877578475608136,NA,-0.154039646036978,8.10931970615357
"34677","NM_001350814.2",0.476992332427281,0.71048386189588,NA,0.371206325778973,1.21641491452043
"34678","NM_001371009.1",0,1,NA,0,0.0278721367984359
"34679","NM_001350815.2",0.0588847387080836,0.982722194621306,NA,0.021656210386738,0.444478827143543
"34680","NM_001001555.3",-1.8202501853449,0.100924997836147,NA,-1.64038569462702,2.81740608010335
"34681","NM_001371008.1",0.0559268162918767,0.953192083748779,NA,0.0586987138797802,1.82034599741775
"34682","NM_001350816.3",-0.525377238885894,0.513179274048489,NA,-0.653895281588052,2.67958386902474
"34683","NM_001346441.2",-0.426783479036629,0.444418751914703,NA,-0.764752811539999,7.76349259010212
"34684","NM_015198.5",-0.425595892867921,0.295925609766297,NA,-1.04521067715356,10.8755443311449
"34685","NM_001346442.2",-0.841497272571638,0.807034846871961,NA,-0.244253045006764,0.602558358278782
"34686","NM_001346443.2",3.70083226572097,0.601656002093239,NA,0.52202057936116,0.623752858857286
"34687","NM_001287438.3",0.965101586441118,0.800252718006536,NA,0.253020051983663,0.307912686852022
"34688","NM_182595.4",NA,NA,NA,NA,0
"34689","NM_001317843.2",NA,NA,NA,NA,0
"34690","NM_201282.2",1.02065544986574,0.886725067597739,NA,0.142449370928318,0.191792861495076
"34691","NM_201284.2",0,1,NA,0,0.0279718445286421
"34692","NM_001346897.2",0,1,NA,0,0.0564454733279229
"34693","NM_001346898.2",-0.835591733342539,0.855507387093374,NA,-0.182096000890265,0.391345947969478
"34694","NM_001346941.2",-0.902892274103863,0.890626627266976,NA,-0.137511343293285,0.387933861021533
"34695","NM_005228.5",0,1,NA,0,0.442782282027684
"34696","NM_001346900.2",-0.221618978919613,0.600689424327757,NA,-0.523409342264872,10.0687692768596
"34697","NM_001321251.1",-1.83542719642155,0.79615692543106,NA,-0.258323922161664,0.139699289396818
"34698","NM_001321242.1",-1.83580181929004,0.484251164544829,NA,-0.699481509581271,1.02639558494602
"34699","NM_001284284.1",1.89248261591212,0.791079571717459,NA,0.264908991232973,0.192133225122831
"34700","NM_001284282.2",2.8937087381451,0.683837538730677,NA,0.407232084596197,0.361157200180333
"34701","NM_001321244.2",0,1,NA,0,0.0548470942388898
"34702","NM_001321243.2",-0.902888560193228,0.899721593600754,NA,-0.126013051157291,0.270358973851255
"34703","NM_030796.5",-1.8355426407427,0.634247374887582,NA,-0.475757185995659,1.91224350508651
"34704","NM_001321247.2",1.78328859359847,0.231068150812302,NA,1.19761187532784,4.27232706122112
"34705","NM_001321246.2",3.52550452020191,0.619124272708667,NA,0.497091862625867,0.340663400937999
"34706","NM_207366.3",0.0577321879975482,0.898857518923122,NA,0.127104715984634,8.6304011832022
"34707","NM_001366796.2",2.05563530242225,0.247644033738865,NA,1.15609076331732,1.30121390577274
"34708","NM_182633.3",-0.427389735530259,0.552316890808932,NA,-0.594291906714869,4.30168924782271
