"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"33683","NM_014320.3",0.128789254794202,0.703531519222637,NA,0.38055763906552,15.5591678520253
"33684","NM_001144060.2",-0.243614227535145,0.53401667096176,NA,-0.621886244055903,11.0710357300789
"33685","NM_020464.2",0.255762765443386,0.707011735315404,NA,0.375872433319075,4.20841699763203
"33686","NM_001195037.2",1.72624835623054,0.396268753585609,NA,0.848303886718013,0.485684492398923
"33687","NM_016217.3",0.0998123180777847,0.667801235851212,NA,0.429167633050412,32.2000165955603
"33688","NM_153235.4",0.505317163769107,0.249138833733114,NA,1.15244359907389,9.76565552674857
"33689","NM_001324307.2",NA,NA,NA,NA,0
"33690","NM_001324308.2",NA,NA,NA,NA,0
"33691","NM_001358410.1",NA,NA,NA,NA,0
"33692","NM_016485.5",0.27986443208486,0.220669489953261,NA,1.22474983823208,34.618849022018
"33693","NM_198569.3",0.386631090375892,0.16232288768795,NA,1.39730162400138,23.5340505816552
"33694","NM_006734.4",0.199248232484535,0.561129400945563,NA,0.581164782053749,15.2947615603533
"33695","NM_001366362.1",-1.08391440616749,0.881337007343751,NA,-0.149274536146218,0.168385390563818
"33696","NM_001366351.1",-0.688037085929482,0.713325570726757,NA,-0.367393431141142,0.720069086645968
"33697","NM_001366352.1",-2.57300960182921,0.635408135059518,NA,-0.474128698042126,0.340613152901512
"33698","NM_001366345.1",0,1,NA,0,0.0282725835818306
"33699","NM_001366363.1",-0.0611981327179163,0.803973968829725,NA,-0.248207364160655,37.3357656839598
"33700","NM_001286588.2",0.0739088859845117,0.83138456705318,NA,0.212926147753147,14.2702207578683
"33701","NM_001363721.2",-0.124753830859165,0.83072743598493,NA,-0.213768698114018,7.21444152471039
"33702","NM_001366349.2",1.88561394361486,0.244300697939956,NA,1.16430434108914,2.52274833689303
"33703","NM_001366355.1",1.08227503776595,0.24397418025028,NA,1.1651107147892,5.09264799962807
"33704","NM_001366353.1",-3.19550046848648,0.140872744182087,NA,-1.47254878154932,2.02030826012246
"33705","NM_001366354.1",0.295961677416473,0.64791962887701,NA,0.456654181126822,5.32485049912018
"33706","NM_001366350.1",NA,NA,NA,NA,0
"33707","NM_016108.4",4.66095689609633,0.0391029195252608,NA,2.06310219664982,4.25007612208626
