,target_id,symbol,log2FC,pvalue,padj,statistic,baseMean
23648,NM_001366479.2,TRPC3,0,1,1,0,0.031853419
9726,NM_001366485.2,ADCK1,-1.033973932,0.694466927,1,-0.392800376,0.442153086
9727,NM_001366486.2,ADCK1,0,1,1,0,0.029546934
9729,NM_001366487.2,ADCK1,0.007423109,0.993307955,1,0.008387333,2.576930221
9725,NM_001366488.2,ADCK1,0.826685599,0.902764416,1,0.122169961,0.060981833
9724,NM_001366489.2,ADCK1,-1.99537581,0.442752158,1,-0.767554071,0.587630406
9730,NM_001366490.2,ADCK1,0.245997828,0.753505156,1,0.314020912,2.516394114
25257,NM_001366491.2,TSPAN17,-1.684484389,0.404061374,1,-0.834389781,1.224972435
25254,NM_001366492.2,TSPAN17,-0.176814585,0.843470175,1,-0.197456685,6.089306597
34556,NM_001366496.1,DIO2,NA,NA,NA,NA,0
25297,NM_001366498.1,FAM193B,0.894705847,0.057251102,1,1.901388823,11.15428826
25300,NM_001366499.1,FAM193B,2.109093109,0.366016575,1,0.90396007,0.839106515
25298,NM_001366500.1,FAM193B,0.654670231,0.466821795,1,0.727659914,5.091458145
25026,NM_001366501.2,HMGXB3,-0.610082247,0.523284641,1,-0.638290429,4.527646658
25149,NM_001366504.1,C1QTNF2,0,1,1,0,0.032389629
24505,NM_001366508.1,RGMB,-1.997403516,0.76707867,1,-0.296198269,0.334091017
24504,NM_001366509.1,RGMB,1.176479068,0.471764688,1,0.719610755,0.656538409
24501,NM_001366510.1,RGMB,0.429343001,0.922267599,1,0.097577743,1.125677291
24502,NM_001366511.1,RGMB,-0.273953717,0.590322526,1,-0.538368707,18.81537414
9220,NM_001366519.1,SNX6,0.129891036,0.900198313,1,0.125410833,1.854434359
7883,NM_001366520.1,ATP2B1,0.186955915,0.874300221,1,0.158198709,1.46674612
7882,NM_001366521.1,ATP2B1,-0.281679162,0.651624695,1,-0.451506286,6.366083737
7881,NM_001366522.1,ATP2B1,-1.984538439,0.768559718,1,-0.294259368,0.223086772
34108,NM_001366523.1,ATP2B1,NA,NA,NA,NA,0
7886,NM_001366524.1,ATP2B1,-1.996901572,0.767136378,1,-0.296122701,0.097679833
34110,NM_001366525.1,ATP2B1,NA,NA,NA,NA,0
7885,NM_001366526.1,ATP2B1,0,1,1,0,0.028281893
34109,NM_001366527.1,ATP2B1,NA,NA,NA,NA,0
7888,NM_001366528.1,ATP2B1,0,1,1,0,0.276561732
7889,NM_001366529.1,ATP2B1,0,1,1,0,0.028150232
7890,NM_001366530.1,ATP2B1,0,1,1,0,0.210384759
34112,NM_001366531.1,ATP2B1,NA,NA,NA,NA,0
34111,NM_001366532.1,ATP2B1,NA,NA,NA,NA,0
33836,NM_001366534.1,KLRF1,NA,NA,NA,NA,0
9768,NM_001366535.2,TTC8,0.284141347,0.822989366,1,0.223701773,0.991166555
9767,NM_001366536.2,TTC8,-0.135822883,0.922998129,1,-0.096657831,0.767108052
28292,NM_001366538.2,TBXAS1,-1.096880488,0.778926997,1,-0.280717615,0.30575432
33915,NM_001366540.1,IRAG2,NA,NA,NA,NA,0
33920,NM_001366541.1,IRAG2,NA,NA,NA,NA,0
33918,NM_001366542.1,IRAG2,NA,NA,NA,NA,0
33919,NM_001366543.1,IRAG2,NA,NA,NA,NA,0
33922,NM_001366544.1,IRAG2,NA,NA,NA,NA,0
33921,NM_001366545.1,IRAG2,NA,NA,NA,NA,0
33916,NM_001366546.1,IRAG2,NA,NA,NA,NA,0
7093,NM_001366547.1,IRAG2,2.307833972,0.244551449,1,1.163685595,0.481786033
33917,NM_001366548.1,IRAG2,NA,NA,NA,NA,0
33923,NM_001366549.1,IRAG2,NA,NA,NA,NA,0
7485,NM_001366555.2,ATF7,2.323392964,0.313120382,1,1.008696143,0.713412848
7484,NM_001366556.2,ATF7,-4.569982271,0.035941393,1,-2.097589847,8.647499644
7483,NM_001366558.2,ATF7,0.826685599,0.902764416,1,0.122169961,0.177329753
7482,NM_001366559.1,ATF7-NPFF,1.796973781,0.789747959,1,0.266637917,0.195780054
33999,NM_001366560.1,ATF7-NPFF,NA,NA,NA,NA,0
7488,NM_001366561.2,ATF7,-0.135089075,0.984072211,1,-0.01996385,0.124507808
1138,NM_001366565.1,SRRM1,-0.192505166,0.688841348,1,-0.400427941,9.30200758
1128,NM_001366566.1,SRRM1,0.408797386,0.407439594,1,0.828407794,8.527256468
1134,NM_001366567.1,SRRM1,0.226555705,0.788985951,1,0.267627643,2.764124346
1144,NM_001366568.1,SRRM1,-0.537402718,0.235062603,1,-1.187418457,10.19614444
1123,NM_001366569.1,SRRM1,0.402094917,0.491892829,1,0.687301381,8.554547271
1133,NM_001366570.1,SRRM1,-0.872776558,0.474999807,1,-0.714367752,1.452265525
1139,NM_001366571.1,SRRM1,-0.45901495,0.385544343,1,-0.86772601,6.496853766
1136,NM_001366572.1,SRRM1,0.104361767,0.879193088,1,0.1519922,4.306614058
1142,NM_001366573.1,SRRM1,-0.425434639,0.572063633,1,-0.565014894,3.454884068
7870,NM_001366574.1,TMTC3,0,1,1,0,1.13190636
1119,NM_001366575.1,SRRM1,-1.286163532,0.214771658,1,-1.240551014,2.838995391
1116,NM_001366576.1,SRRM1,2.090036005,0.177165022,1,1.34953551,0.994922516
1117,NM_001366577.1,SRRM1,0.64589586,0.455069659,1,0.746989898,2.971469375
1126,NM_001366578.1,SRRM1,0,1,1,0,0.032768641
7871,NM_001366579.1,TMTC3,-1.991762057,0.377342492,1,-0.88280342,0.529932842
7869,NM_001366580.1,TMTC3,3.370735458,0.328698184,1,0.976739401,1.114304115
1115,NM_001366581.1,SRRM1,1.7566337,0.540300268,1,0.612358991,0.409073807
1122,NM_001366582.1,SRRM1,0.814526591,0.049771101,1,1.961925997,12.71327294
7868,NM_001366583.1,TMTC3,-1.916054984,0.229734234,1,-1.201043742,1.980995223
1141,NM_001366584.1,SRRM1,-0.134175625,0.850862763,1,-0.188017716,4.917054038
1143,NM_001366585.1,SRRM1,-0.241814301,0.704486574,1,-0.379271078,5.102541299
1131,NM_001366586.1,SRRM1,0.126741398,0.900406124,1,0.125148328,2.109013258
1140,NM_001366587.1,SRRM1,0.086391925,0.924732033,1,0.094474758,2.585977224
1120,NM_001366588.1,SRRM1,0.557266335,0.318408821,1,0.997733052,7.236355389
1118,NM_001366589.1,SRRM1,-0.810122681,0.477145879,1,-0.710900528,4.909102759
1135,NM_001366590.1,SRRM1,-0.550284416,0.553236385,1,-0.592917471,2.0748361
1132,NM_001366591.1,SRRM1,0.596597571,0.626029793,1,0.487322518,1.354404824
1114,NM_001366592.1,SRRM1,1.761742989,0.270207047,1,1.102585876,0.839804119
1137,NM_001366593.1,SRRM1,-0.136394565,0.85844354,1,-0.178355825,3.081993053
1130,NM_001366594.1,SRRM1,0.448243007,0.77233818,1,0.289317816,0.736036133
1125,NM_001366595.1,SRRM1,-0.192171891,0.654821443,1,-0.447074261,25.34617147
1145,NM_001366596.1,SRRM1,0,1,1,0,0.032696623
1146,NM_001366597.1,SRRM1,-0.139925866,0.903602274,1,-0.121112064,1.635545128
1147,NM_001366598.1,SRRM1,1.711079707,0.344245394,1,0.945810217,0.722610383
1127,NM_001366599.1,SRRM1,0.868307617,0.406277471,1,0.83046227,1.671074115
1129,NM_001366600.1,SRRM1,-0.008600886,0.987313156,1,-0.015901271,5.643748059
25283,NM_001366617.1,RGS14,0.759614182,0.671405645,1,0.424219631,1.383979992
25282,NM_001366618.1,RGS14,0.826685599,0.902764416,1,0.122169961,0.065186297
8787,NM_001366624.2,CLN5,-2.031925806,0.358604299,1,-0.918027825,0.492691375
38894,NM_001366625.1,TMEM196,NA,NA,NA,NA,0
38895,NM_001366626.1,TMEM196,NA,NA,NA,NA,0
38897,NM_001366627.1,TMEM196,NA,NA,NA,NA,0
38898,NM_001366628.1,TMEM196,NA,NA,NA,NA,0
34328,NM_001366632.2,LMO7,NA,NA,NA,NA,0
8781,NM_001366633.2,LMO7,1.718369994,0.798866285,1,0.254814617,0.204054595
8782,NM_001366634.2,LMO7,-0.226610846,0.593842771,1,-0.533275664,10.58477715
8783,NM_001366636.2,LMO7,-1.096863749,0.871228948,1,-0.162097661,0.274264295
8925,NM_001366644.2,MCF2L,-1.99184606,0.35624758,1,-0.922538841,0.473881927
8928,NM_001366645.2,MCF2L,0,1,1,0,0.058438391
34390,NM_001366646.2,MCF2L,NA,NA,NA,NA,0
27404,NM_001366647.2,SUMF2,-0.650843405,0.529960281,1,-0.628066648,4.557126455
27408,NM_001366648.2,SUMF2,0.152391537,0.910997647,1,0.111780251,4.90945385
27405,NM_001366649.2,SUMF2,-0.029480496,0.941499768,1,-0.073384982,24.14528083
8502,NM_001366650.1,MTUS2,-1.029577471,0.662567038,1,-0.436371742,0.438947015
8501,NM_001366651.1,MTUS2,-0.135091143,0.972332019,1,-0.034683625,0.304684632
38324,NM_001366652.1,ATP10B,NA,NA,NA,NA,0
38325,NM_001366653.2,ATP10B,NA,NA,NA,NA,0
38326,NM_001366654.2,ATP10B,NA,NA,NA,NA,0
38322,NM_001366655.1,ATP10B,NA,NA,NA,NA,0
25161,NM_001366656.2,ATP10B,0,1,1,0,0.093962497
38323,NM_001366657.1,ATP10B,NA,NA,NA,NA,0
25160,NM_001366658.2,ATP10B,-0.137999369,0.867126523,1,-0.167309508,2.978047939
20938,NM_001366660.1,GRAMD4,-0.135216174,0.867594456,1,-0.166714805,2.285913335
12559,NM_001366661.1,CLUH,2.664110369,0.313063487,1,1.008814747,2.397429387
12560,NM_001366662.1,CLUH,0.712498365,0.416343221,1,0.812781715,16.10086861
8766,NM_001366664.2,BORA,0.583347499,0.283865866,1,1.071675373,7.027856954
8791,NM_001366665.1,SLAIN1,-0.465252111,0.221831271,1,-1.221673106,15.35257424
8794,NM_001366666.1,SLAIN1,0.826685599,0.902764416,1,0.122169961,0.390367677
27226,NM_001366673.1,DPY19L1,-0.049939879,0.822582156,1,-0.224225097,41.55083904
8833,NM_001366676.2,DOCK9,-1.984717857,0.726594653,1,-0.349658966,0.309817478
8834,NM_001366677.2,DOCK9,0,1,1,0,0.150576234
34345,NM_001366678.2,DOCK9,NA,NA,NA,NA,0
34344,NM_001366679.2,DOCK9,NA,NA,NA,NA,0
8832,NM_001366680.2,DOCK9,0.275195989,0.754467015,1,0.312754725,2.052315037
34343,NM_001366681.2,DOCK9,NA,NA,NA,NA,0
8829,NM_001366682.2,DOCK9,0,1,1,0,0.214145433
8830,NM_001366683.2,DOCK9,-0.136950115,0.687666072,1,-0.402024396,17.72063195
8828,NM_001366684.2,DOCK9,-1.121693669,0.498078175,1,-0.677516704,1.296062373
6555,NM_001366686.2,SIK3,0.631299904,0.40535136,1,0.832102024,5.593604567
6558,NM_001366687.1,SIK3,-0.352003818,0.70348832,1,-0.380615848,2.438504009
5567,NM_001366692.1,CHRM4,0.864989206,0.577550491,1,0.556966246,0.688503019
8763,NM_001366712.1,DACH1,-0.560654352,0.672250998,1,-0.423060668,1.201744005
7749,NM_001366722.1,GRIP1,-0.05631931,0.920909126,1,-0.099288605,5.896875118
7752,NM_001366723.1,GRIP1,0.709007399,0.63416474,1,0.475873167,0.930005408
7751,NM_001366724.1,GRIP1,0,1,1,0,0.088574141
20674,NM_001366725.1,RASD2,0.721304491,0.453301241,1,0.749922735,1.940907274
13549,NM_001366726.1,SLC25A39,0.436420081,0.430289667,1,0.788696068,44.48110037
8799,NM_001366735.2,RBM26,-0.076435268,0.796917422,1,-0.257338568,23.82335573
24350,NM_001366737.1,GCNT4,-0.358106666,0.699842873,1,-0.385532581,1.937062628
29964,NM_001366760.2,SPAG8,-1.096863749,0.871228948,1,-0.162097661,0.064671499
3007,NM_001366768.1,C1orf112,1.309083825,0.202249986,1,1.275167431,4.32502821
3009,NM_001366769.1,C1orf112,0.561030505,0.089952256,1,1.695649613,19.41442114
32561,NM_001366770.1,C1orf112,NA,NA,NA,NA,0
3010,NM_001366771.1,C1orf112,0.02533072,0.977327326,1,0.028419808,2.06119859
3008,NM_001366772.1,C1orf112,1.226836007,0.245793525,1,1.160627235,1.982432862
3006,NM_001366773.1,C1orf112,1.635674652,0.808483503,1,0.242382874,0.153781475
2023,NM_001366779.1,ODF2L,0.24064354,0.734029588,1,0.339770204,3.3355466
32254,NM_001366781.1,ODF2L,NA,NA,NA,NA,0
32255,NM_001366782.1,ODF2L,NA,NA,NA,NA,0
2022,NM_001366783.1,ODF2L,0.264075577,0.539703456,1,0.613261485,12.43425548
2020,NM_001366784.1,ODF2L,0,1,1,0,0.214092029
4344,NM_001366791.1,ANAPC16,-0.72479403,0.38997626,1,-0.859660418,2.446112811
29213,NM_001366795.1,CALB1,0.826695458,0.85990072,1,0.176500546,0.279047006
27374,NM_001366796.2,ZNF713,-2.029614245,0.26951455,1,-1.104181184,0.916706259
32237,NM_001366840.1,LRRC7,NA,NA,NA,NA,0
1921,NM_001366841.1,LRRC7,-0.136070789,0.91911102,1,-0.101553589,0.959731655
32238,NM_001366842.1,LRRC7,NA,NA,NA,NA,0
23835,NM_001366843.1,FNIP2,0.102338024,0.883626994,1,0.146372932,3.736331142
9741,NM_001366849.2,STON2,0.598650397,0.686087812,1,0.404169865,0.953661987
9742,NM_001366850.2,STON2,0.271738149,0.352119514,1,0.930485991,22.62294554
8356,NM_001366854.1,TMEM132B,0,1,1,0,0.033751398
37107,NM_001366857.1,GAB4,NA,NA,NA,NA,0
27600,NM_001366867.1,CACNA2D1,0.081222879,0.867801926,1,0.166451147,9.811887628
34239,NM_001366886.1,GLT1D1,NA,NA,NA,NA,0
34237,NM_001366887.1,GLT1D1,NA,NA,NA,NA,0
34236,NM_001366888.1,GLT1D1,NA,NA,NA,NA,0
34240,NM_001366889.1,GLT1D1,NA,NA,NA,NA,0
7176,NM_001366890.1,DENND5B,-0.427661813,0.566577524,1,-0.573099207,3.572336811
7179,NM_001366891.1,DENND5B,0.524755403,0.632230179,1,0.478590218,1.291663816
7178,NM_001366892.1,DENND5B,-3.030635709,0.138069307,1,-1.483019212,1.603123926
7177,NM_001366893.1,DENND5B,2.374445962,0.271467111,1,1.099690234,1.357650101
21381,NM_001366899.1,TTC21A,-1.096886549,0.593209644,1,-0.53419064,0.806756592
21380,NM_001366900.1,TTC21A,0.635633905,0.473574302,1,0.716675573,2.068229873
39650,NM_001366901.1,TSNARE1,NA,NA,NA,NA,0
29546,NM_001366902.1,TSNARE1,-1.096863749,0.871228948,1,-0.162097661,0.095377531
29547,NM_001366903.1,TSNARE1,0,1,1,0,0.032768641
29544,NM_001366904.1,TSNARE1,0.624362335,0.722655619,1,0.354911866,0.963115209
4206,NM_001366907.1,CABCOCO1,-1.096863749,0.871228948,1,-0.162097661,0.060968311
32922,NM_001366909.1,CABCOCO1,NA,NA,NA,NA,0
16235,NM_001366910.1,TMEM145,1.726120176,0.135092023,1,1.494319912,2.59924664
22924,NM_001366918.1,RNF212,0,1,1,0,0.029862828
37705,NM_001366919.1,RNF212,NA,NA,NA,NA,0
35162,NM_001366920.1,CIBAR2,NA,NA,NA,NA,0
32612,NM_001366934.1,RGSL1,NA,NA,NA,NA,0
30052,NM_001366935.1,PTAR1,-0.507357353,0.806839085,1,-0.244505833,0.763436614
30047,NM_001366936.1,PTAR1,0.112524529,0.806172676,1,0.245366487,12.72903365
30049,NM_001366937.1,PTAR1,-0.84153836,0.180298122,1,-1.339837682,9.911485178
30053,NM_001366938.1,PTAR1,-1.615993204,0.523171254,1,-0.638464657,0.615746165
30050,NM_001366939.1,PTAR1,0,1,1,0,1.121672717
30051,NM_001366940.1,PTAR1,-0.59104834,0.717351273,1,-0.362001013,1.178301488
31899,NM_001366975.1,PNCK,-0.140876604,0.947361176,1,-0.066020913,0.473903657
31897,NM_001366976.1,PNCK,-1.994902128,0.341577595,1,-0.951052757,0.607615178
31896,NM_001366977.1,PNCK,1.379986295,0.837188839,1,0.205490604,0.251925201
31895,NM_001366978.1,PNCK,0.826685599,0.902764416,1,0.122169961,0.095492013
40410,NM_001366979.1,PNCK,NA,NA,NA,NA,0
40411,NM_001366980.1,PNCK,NA,NA,NA,NA,0
9844,NM_001366993.1,IFI27,1.343143012,0.500295204,1,0.674025339,0.91925428
9840,NM_001366994.1,IFI27,0,1,1,0,0.129581026
9312,NM_001367064.1,CDKL1,-0.019980489,0.959438721,1,-0.05085794,13.26623666
9311,NM_001367065.1,CDKL1,1.421264465,0.832353986,1,0.211683469,0.395673712
17507,NM_001367069.1,C2orf74,0.289303745,0.258650062,1,1.129587545,49.75266681
17508,NM_001367070.1,C2orf74,0.944486845,0.291392972,1,1.055070742,3.962720332
17506,NM_001367071.1,C2orf74,0.124413447,0.770624498,1,0.291558123,31.45664039
36808,NM_001367089.1,SIGLEC1,NA,NA,NA,NA,0
15396,NM_001367172.2,ZNF763,0,1,1,0,0.157566022
15398,NM_001367173.2,ZNF763,-1.09688288,0.739789273,1,-0.332132417,0.344585588
15395,NM_001367174.2,ZNF763,0.447834369,0.853662386,1,0.184447529,0.397063344
10032,NM_001367178.1,TEDC1,1.826511365,0.200792415,1,1.27929721,2.007564021
15078,NM_001367189.2,ARRDC5,0.087174319,0.926975373,1,0.091650946,1.646700325
14938,NM_001367197.1,ADAMTSL5,-0.421180987,0.696144915,1,-0.390529676,1.734154015
40278,NM_001367204.1,CHRDL1,NA,NA,NA,NA,0
40280,NM_001367205.1,CHRDL1,NA,NA,NA,NA,0
31624,NM_001367206.1,CHRDL1,-0.152181341,0.939172217,1,-0.076310318,0.621959643
31626,NM_001367207.1,CHRDL1,1.796973794,0.789747958,1,0.266637918,0.122684905
40282,NM_001367208.1,CHRDL1,NA,NA,NA,NA,0
40279,NM_001367209.1,CHRDL1,NA,NA,NA,NA,0
35163,NM_001367225.1,CA5A,NA,NA,NA,NA,0
40195,NM_001367232.2,HEPH,NA,NA,NA,NA,0
40193,NM_001367233.2,HEPH,NA,NA,NA,NA,0
40196,NM_001367234.1,HEPH,NA,NA,NA,NA,0
40188,NM_001367236.2,HEPH,NA,NA,NA,NA,0
40191,NM_001367238.2,HEPH,NA,NA,NA,NA,0
40184,NM_001367239.1,HEPH,NA,NA,NA,NA,0
40192,NM_001367240.2,HEPH,NA,NA,NA,NA,0
40185,NM_001367241.1,HEPH,NA,NA,NA,NA,0
40194,NM_001367242.2,HEPH,NA,NA,NA,NA,0
40189,NM_001367243.2,HEPH,NA,NA,NA,NA,0
31099,NM_001367245.1,RPGR,-2.576305722,0.122410727,1,-1.544733548,1.453817324
31098,NM_001367246.1,RPGR,-1.995915329,0.560680838,1,-0.581830529,0.805292745
31097,NM_001367247.1,RPGR,1.796973794,0.789747958,1,0.266637918,0.062869799
31095,NM_001367248.1,RPGR,-1.018349963,0.230816214,1,-1.19825897,3.741385189
31100,NM_001367249.1,RPGR,-0.135089075,0.984072211,1,-0.01996385,0.24494657
40118,NM_001367250.1,RPGR,NA,NA,NA,NA,0
40117,NM_001367251.1,RPGR,NA,NA,NA,NA,0
24859,NM_001367258.1,STING1,-0.198618452,0.660198762,1,-0.439638762,14.94108134
26182,NM_001367271.1,LMBRD1,-1.096882501,0.747375343,1,-0.322102106,0.523557537
26183,NM_001367272.1,LMBRD1,0.697765029,0.607431178,1,0.513743724,2.222518026
21098,NM_001367278.1,IL17RC,1.345762728,0.466600765,1,0.728020945,0.59407439
21094,NM_001367279.1,IL17RC,1.796973285,0.789747964,1,0.26663791,0.245835743
21096,NM_001367280.1,IL17RC,1.667888996,0.38030218,1,0.877339655,0.844998127
17776,NM_001367281.1,SFTPB,0.447356771,0.600460386,1,0.523738569,3.05032614
15683,NM_001367282.1,MEF2B,0,1,1,0,0.186014642
26249,NM_001367286.1,PGM3,0.872810242,0.312826893,1,1.009308108,3.327608003
26247,NM_001367287.1,PGM3,0.415158092,0.858741955,1,0.177975833,0.846058782
3199,NM_001367289.1,INAVA,-0.517737269,0.509989537,1,-0.658853985,5.308270811
3198,NM_001367290.1,INAVA,0,1,1,0,0.096108916
26386,NM_001367314.1,BEND3,0.139694377,0.788581329,1,0.268153289,6.384974169
21044,NM_001367321.1,TRNT1,-0.040360771,0.910040663,1,-0.112987251,15.35897877
21042,NM_001367322.1,TRNT1,0,1,1,0,0.030360204
21043,NM_001367323.1,TRNT1,-0.138149789,0.868698858,1,-0.165311436,2.669950838
15491,NM_001367327.1,PALM3,4.05788683,0.543498366,1,0.607531317,0.300647238
36682,NM_001367339.1,ZNF142,NA,NA,NA,NA,0
18866,NM_001367340.1,ZNF142,0.358498208,0.720151744,1,0.358255998,4.525175368
18864,NM_001367341.1,ZNF142,0.207348623,0.92437092,1,0.09492938,1.704399561
18865,NM_001367342.1,ZNF142,0.4567946,0.681187454,1,0.410843282,2.588491191
20100,NM_001367348.2,SMIM34,0.127483281,0.902720092,1,0.122225929,1.304469795
33871,NM_001367358.2,GSG1,NA,NA,NA,NA,0
33870,NM_001367359.2,GSG1,NA,NA,NA,NA,0
33873,NM_001367360.2,GSG1,NA,NA,NA,NA,0
33869,NM_001367361.2,GSG1,NA,NA,NA,NA,0
7044,NM_001367362.2,GSG1,0,1,1,0,0.087999958
33874,NM_001367363.2,GSG1,NA,NA,NA,NA,0
33876,NM_001367364.2,GSG1,NA,NA,NA,NA,0
35136,NM_001367365.2,TLE7,NA,NA,NA,NA,0
33877,NM_001367366.1,GSG1,NA,NA,NA,NA,0
5101,NM_001367390.1,DEAF1,0.595140248,0.511842681,1,0.655971159,19.10193722
4075,NM_001367393.1,WASHC2C,0.826685599,0.902764416,1,0.122169961,0.152661257
32866,NM_001367394.1,WASHC2C,NA,NA,NA,NA,0
4086,NM_001367395.1,WASHC2C,1.375967653,0.425460793,1,0.796983192,0.931998825
4084,NM_001367396.1,WASHC2C,3.831750512,0.118166686,1,1.562515121,1.464922866
4090,NM_001367397.1,WASHC2C,-0.428782021,0.533321343,1,-0.622943968,17.13996484
4092,NM_001367398.1,WASHC2C,-1.9904795,0.767875555,1,-0.295154897,0.330531727
4076,NM_001367399.1,WASHC2C,-1.096886103,0.624791132,1,-0.489071424,0.554153223
32867,NM_001367400.1,WASHC2C,NA,NA,NA,NA,0
4087,NM_001367401.1,WASHC2C,0.548932124,0.307886645,1,1.01966652,7.40676345
4080,NM_001367402.1,WASHC2C,0,1,1,0,0.031853419
32868,NM_001367403.1,WASHC2C,NA,NA,NA,NA,0
4082,NM_001367404.1,WASHC2C,-1.096863749,0.871228948,1,-0.162097661,0.130672974
4094,NM_001367405.1,WASHC2C,0,1,1,0,0.160807394
4088,NM_001367406.1,WASHC2C,-0.88131232,0.485159444,1,-0.698028383,1.433403088
4081,NM_001367407.1,WASHC2C,0.798193654,0.713600502,1,0.367024823,0.582170006
4089,NM_001367408.1,WASHC2C,-0.312384769,0.792151229,1,-0.26351816,3.552579003
32865,NM_001367409.1,WASHC2C,NA,NA,NA,NA,0
4077,NM_001367410.1,WASHC2C,0,1,1,0,0.12310743
4078,NM_001367411.1,WASHC2C,1.796973781,0.789747959,1,0.266637917,0.232140595
4093,NM_001367412.1,WASHC2C,-0.223430398,0.829142753,1,-0.215801149,3.227878052
32864,NM_001367413.1,WASHC2C,NA,NA,NA,NA,0
4079,NM_001367414.1,WASHC2C,-0.135091576,0.963596192,1,-0.045641248,0.398420869
4085,NM_001367415.1,WASHC2C,0.826685599,0.902764416,1,0.122169961,0.239489364
32869,NM_001367416.1,WASHC2C,NA,NA,NA,NA,0
6669,NM_001367418.1,GRAMD1B,0.319148533,0.569221638,1,0.569198205,5.440001898
6670,NM_001367419.1,GRAMD1B,-1.096877055,0.813112131,1,-0.236413101,0.343922435
6671,NM_001367420.1,GRAMD1B,0.826685599,0.902764416,1,0.122169961,0.059927552
6668,NM_001367421.2,GRAMD1B,1.795384615,0.747773856,1,0.321576095,0.426125487
34044,NM_001367422.1,ARHGAP9,NA,NA,NA,NA,0
34045,NM_001367423.1,ARHGAP9,NA,NA,NA,NA,0
34048,NM_001367424.1,ARHGAP9,NA,NA,NA,NA,0
34046,NM_001367425.1,ARHGAP9,NA,NA,NA,NA,0
34047,NM_001367426.1,ARHGAP9,NA,NA,NA,NA,0
3846,NM_001367447.1,ARHGAP21,0.052160488,0.946122061,1,0.067577381,4.10782107
3844,NM_001367448.1,ARHGAP21,-1.096863749,0.871228948,1,-0.162097661,0.158449456
3842,NM_001367449.1,ARHGAP21,0,1,1,0,0.123036367
3843,NM_001367450.1,ARHGAP21,0.43749235,0.805844682,1,0.245790151,0.586920462
3845,NM_001367451.1,ARHGAP21,-0.087529994,0.759130525,1,-0.306622764,28.22051832
32818,NM_001367452.1,ARHGAP21,NA,NA,NA,NA,0
3841,NM_001367453.1,ARHGAP21,-0.997133779,0.336690399,1,-0.960725117,2.431640508
32817,NM_001367454.1,ARHGAP21,NA,NA,NA,NA,0
3840,NM_001367455.1,ARHGAP21,-0.477797035,0.11879842,1,-1.559836938,25.8473305
13385,NM_001367459.1,HAP1,2.089696155,0.173872148,1,1.359866582,0.860505057
13386,NM_001367460.1,HAP1,-1.096877023,0.813365929,1,-0.23608601,0.292533367
35381,NM_001367461.1,HAP1,NA,NA,NA,NA,0
35382,NM_001367462.1,HAP1,NA,NA,NA,NA,0
2577,NM_001367466.1,DENND4B,0.316662859,0.400221588,1,0.841225553,29.52728289
5569,NM_001367468.1,AMBRA1,-1.131870056,0.536572506,1,-0.618004297,0.783785649
5574,NM_001367469.1,AMBRA1,0.009849795,0.992733158,1,0.009107762,1.53955244
5575,NM_001367470.1,AMBRA1,0.826685599,0.902764416,1,0.122169961,0.060910922
5572,NM_001367471.1,AMBRA1,-0.723007535,0.687930727,1,-0.401664809,1.022558347
811,NM_001367473.1,ESPN,0.826685599,0.902764416,1,0.122169961,0.095408131
32033,NM_001367474.1,ESPN,NA,NA,NA,NA,0
3458,NM_001367479.1,DNAH14,0.973732636,0.230852761,1,1.19816507,3.024178536
3456,NM_001367481.1,DNAH14,-0.515127336,0.030974272,1,-2.157403068,36.0786559
32744,NM_001367482.1,WDR64,NA,NA,NA,NA,0
1783,NM_001367484.1,GLIS1,2.362538554,0.724958887,1,0.351839162,0.191295759
5919,NM_001367485.1,SAC3D1,-1.996400498,0.767194113,1,-0.296047099,0.45933081
5923,NM_001367486.1,SAC3D1,0.461042674,0.784206453,1,0.273841469,1.309097061
5920,NM_001367487.1,SAC3D1,-0.135089075,0.984072211,1,-0.01996385,0.259475276
5922,NM_001367488.1,SAC3D1,-0.146094788,0.850769331,1,-0.188136905,3.069258464
18186,NM_001367493.1,ARHGEF4,-1.25368317,0.244010628,1,-1.165020665,2.355341523
18620,NM_001367495.1,ANKRD44,-2.031606478,0.231975712,1,-1.195284966,0.9616114
18623,NM_001367496.1,ANKRD44,0.056538344,0.947790568,1,0.065481585,2.283177275
18621,NM_001367497.1,ANKRD44,0.639417635,0.4262749,1,0.795582227,3.061161842
