,target_id,symbol,log2FC,pvalue,padj,statistic,baseMean
144,NM_006546.4,IGF2BP1,-0.910556802,3.45E-05,0.00342069,-4.141227888,86.18611851
145,NM_004223.5,UBE2L6,-1.092009287,3.51E-05,0.003428997,-4.13758753,94.49971575
146,NM_152766.5,TMEM256,-1.706655315,3.51E-05,0.003428997,-4.137506826,195.9467723
147,NM_003145.4,SSR2,-0.653307226,3.64E-05,0.003503542,-4.129440595,278.7147094
148,NM_005854.3,RAMP2,-1.486904471,3.61E-05,0.003503542,-4.130867418,23.52562869
149,NM_014502.5,PRPF19,-1.451120098,3.75E-05,0.00351655,-4.122451272,124.5610298
150,NM_000224.3,KRT18,-1.468848301,3.71E-05,0.00351655,-4.124602599,174.2757136
151,NM_001320137.2,RPL6,-2.299253174,3.71E-05,0.00351655,-4.124526257,15.12116656
152,NM_030877.5,CTNNBL1,-0.645494541,3.74E-05,0.00351655,-4.123139992,100.6787785
153,NM_002129.4,HMGB2,0.417294776,3.85E-05,0.003586379,4.116409206,686.0478585
154,NM_181514.2,MRPL21,-0.603962385,4.07E-05,0.003631622,-4.103359228,109.2529891
155,NM_006931.3,SLC2A3,1.121258246,4.05E-05,0.003631622,4.104569772,36.45536434
156,NM_004313.4,ARRB2,-2.207270532,4.00E-05,0.003631622,-4.107506216,77.63196695
157,NM_006590.4,USP39,-0.803714419,4.03E-05,0.003631622,-4.105951633,108.519669
158,NM_001309840.2,GNAS,-0.95444369,3.99E-05,0.003631622,-4.108233553,855.9710285
159,NM_001163285.2,EWSR1,-1.45261798,4.08E-05,0.003631622,-4.103183576,110.3967479
160,NM_020385.4,REXO4,-1.741199724,3.97E-05,0.003631622,-4.109207446,20.90047656
161,NM_003761.5,VAMP8,-0.585679886,4.25E-05,0.003761653,-4.093596853,240.7607452
162,NM_001135653.2,PABPC4,-3.58391279,4.42E-05,0.003867082,-4.084320032,63.03681312
163,NM_005507.3,CFL1,-0.842708719,4.41E-05,0.003867082,-4.084887183,450.8051014
164,NM_005997.3,VPS72,-1.00534463,4.65E-05,0.003943922,-4.072719275,83.12850977
165,NM_000968.4,RPL4,-0.365820274,4.57E-05,0.003943922,-4.076699761,3186.96929
166,NM_001184962.2,PEG10,0.616821098,4.62E-05,0.003943922,4.073990614,129.4185613
167,NM_001040152.2,PEG10,0.616821098,4.62E-05,0.003943922,4.073990614,129.4185613
168,NM_006833.5,COPS6,-0.847619972,4.54E-05,0.003943922,-4.077917099,298.3838809
169,NM_003564.3,TAGLN2,-1.796630078,4.71E-05,0.00396824,-4.06952187,470.1183016
170,NM_005956.4,MTHFD1,-0.360123092,4.73E-05,0.00396824,-4.068530723,406.0098656
171,NM_001267863.1,SLIRP,-1.58841943,4.76E-05,0.003971854,-4.066951436,18.33059997
172,NM_014046.4,MRPS18B,-0.764881861,4.80E-05,0.003976824,-4.065300226,210.6250785
173,NM_006082.3,TUBA1B,-0.830444335,4.83E-05,0.003979561,-4.06378758,2408.890933
174,NM_014330.3,PPP1R15A,-1.120055548,4.92E-05,0.004035299,-4.059195739,66.08390772
175,NM_014889.4,PITRM1,-1.048972957,4.98E-05,0.00405788,-4.056553486,76.26677245
176,NM_016424.5,LUC7L3,0.648786574,5.21E-05,0.004220509,4.046027619,213.6911048
177,NM_033657.2,DAP3,-1.945921856,5.32E-05,0.004282844,-4.041264033,24.68162829
178,NM_004181.5,UCHL1,-0.358960161,5.36E-05,0.004291808,-4.039452523,557.3469265
179,NM_002014.4,FKBP4,-0.452439533,5.44E-05,0.004315334,-4.035771552,248.3853548
180,NM_016497.4,MRPL51,-0.380669864,5.49E-05,0.004315334,-4.033909127,393.497084
181,NM_000158.4,GBE1,1.197098069,5.51E-05,0.004315334,4.032952744,29.72387157
182,NM_001322980.2,SFXN1,2.340999195,5.51E-05,0.004315334,4.03306597,16.80880241
183,NM_013388.6,PREB,-1.637497101,5.60E-05,0.004340862,-4.028998165,65.36697434
184,NM_001316311.2,RPL35A,-1.236414595,5.58E-05,0.004340862,-4.030078939,144.631116
185,NM_032593.3,HINT2,-1.095622926,5.64E-05,0.004350284,-4.027213728,87.88581797
186,NM_000075.4,CDK4,-0.782875926,5.71E-05,0.004355407,-4.024406874,166.8424571
187,NM_182810.2,ATF4,-0.454576075,5.71E-05,0.004355407,-4.024454935,866.5422564
188,NM_016494.4,RNF181,-1.222119633,6.00E-05,0.004529607,-4.012657597,129.9271821
189,NM_001363876.2,TMEM45A,1.70659882,6.00E-05,0.004529607,4.01273431,15.34579157
190,NM_001136195.2,TNPO2,-1.433325695,6.11E-05,0.004585826,-4.008499558,33.26487217
191,NM_032339.5,MIEN1,-0.986449332,6.32E-05,0.004715656,-4.000658572,69.22115011
192,NM_006098.5,RACK1,-1.476899058,6.35E-05,0.00471923,-3.999243462,3372.526255
193,NM_016320.5,NUP98,-1.537767127,6.42E-05,0.00472409,-3.996799692,28.76979715
194,NM_001369614.1,PCGF2,-6.776097168,6.46E-05,0.00472409,-3.995328389,16.85119456
195,NM_001141969.2,DAXX,-1.35527883,6.44E-05,0.00472409,-3.996152339,56.1822716
196,NM_032188.3,KAT8,-1.201717497,6.59E-05,0.004791515,-3.990756929,49.60611043
197,NM_005243.4,EWSR1,-0.697132004,6.78E-05,0.004904817,-3.984002524,160.877237
198,NM_001126051.1,HDGF,-0.492549952,6.82E-05,0.004913623,-3.98237361,389.9135756
199,NM_019903.5,ADD3,1.330908596,7.00E-05,0.004929146,3.976386904,44.46917903
200,NM_181716.3,CENPV,-0.686471027,6.91E-05,0.004929146,-3.979244677,177.4783111
201,NM_004396.5,DDX5,-0.713332954,6.98E-05,0.004929146,-3.976904354,387.6246059
202,NM_001300925.2,SMIM7,-1.021738739,6.93E-05,0.004929146,-3.97881371,44.16426113
203,NM_018155.3,SLC25A36,0.660687521,7.02E-05,0.004929146,3.975693744,105.5727128
204,NM_014713.5,LAPTM4A,0.451200234,7.12E-05,0.004975227,3.972308844,179.5040946
205,NM_001362792.2,EIF3B,-1.6153995,7.18E-05,0.004977168,-3.970171986,129.5612394
206,NM_005918.4,MDH2,-2.590333578,7.19E-05,0.004977168,-3.969891966,203.5607619
207,NM_006029.5,PNMA1,-0.551083465,7.38E-05,0.005057954,-3.963749141,131.3144637
208,NM_174893.4,C17orf49,-1.173686542,7.37E-05,0.005057954,-3.963931803,61.72098929
209,NM_001320193.2,NACA,-2.310280637,7.73E-05,0.005226275,-3.952529705,75.88488117
210,NM_004378.3,CRABP1,-1.339354665,7.74E-05,0.005226275,-3.95226691,70.46072033
211,NM_001002879.1,THOC5,-2.383383199,7.70E-05,0.005226275,-3.953400453,24.02353495
212,NM_004493.3,HSD17B10,-2.105689871,7.77E-05,0.005226275,-3.95137572,169.5899109
213,NM_001037808.2,EIF3C,-0.544480582,7.88E-05,0.00527443,-3.948053854,417.7545446
214,NM_001346574.1,DPH1,-3.468454272,7.98E-05,0.005318563,-3.944935883,42.8938577
215,NM_013403.3,STRN4,-6.064742822,8.07E-05,0.005349681,-3.942420071,16.72654337
216,NM_013234.4,EIF3K,-1.698953763,8.15E-05,0.005383407,-3.939799867,834.7300475
217,NM_001024211.1,S100A13,-1.98143095,8.20E-05,0.005388334,-3.938472063,44.58209819
218,NM_003146.3,SSRP1,-0.357229203,8.36E-05,0.005391166,-3.933960309,384.754143
219,NM_004693.3,KRT75,-3.481239126,8.34E-05,0.005391166,-3.934376358,6.059801149
220,NM_005796.3,NUTF2,-0.651938654,8.28E-05,0.005391166,-3.936128612,110.3378334
221,NM_000994.4,RPL32,-0.8336374,8.27E-05,0.005391166,-3.936569167,342.2132966
222,NM_023080.3,C8orf33,-0.6737179,8.42E-05,0.005411218,-3.931983416,75.45622758
223,NM_007057.4,ZWINT,-1.051545812,8.81E-05,0.005608855,-3.921193095,159.9403786
224,NM_153432.1,ODF2,-2.615604662,8.81E-05,0.005608855,-3.921300719,11.62861751
225,NM_024571.4,SNRNP25,-1.446895014,9.27E-05,0.005876437,-3.908874058,58.10545977
226,NM_003860.4,BANF1,-1.327494851,9.35E-05,0.005899117,-3.906871408,396.7497919
227,NM_001317955.2,IDI1,0.759909193,9.74E-05,0.006049011,3.896873077,108.3856682
228,NM_001243940.1,PRPSAP2,7.251219572,9.77E-05,0.006049011,3.896279435,5.949258663
229,NM_015950.5,MRPL2,-1.79464023,9.69E-05,0.006049011,-3.898344931,76.86243088
230,NM_001363763.2,CDKN2A,-0.650967895,9.80E-05,0.006049011,-3.895501494,102.5476213
231,NM_003491.4,NAA10,-1.420819736,9.68E-05,0.006049011,-3.898562241,153.2212898
232,NM_002809.4,PSMD3,-1.105329651,0.000103705,0.006373846,-3.881755353,187.3586675
233,NM_021953.4,FOXM1,-2.966683519,0.000104687,0.006379168,-3.879464817,48.64719121
234,NM_018482.4,ASAP1,-2.026077059,0.000104599,0.006379168,-3.879669299,19.28287874
235,NM_001164816.2,ACIN1,-2.971603652,0.000106638,0.006385778,-3.874969176,41.54372397
236,NM_001004067.4,NOMO3,-0.595792361,0.000105373,0.006385778,-3.877873924,118.6291546
237,NM_015670.6,SENP3,-0.942287208,0.000106939,0.006385778,-3.874282964,87.60941175
238,NM_002795.4,PSMB3,-1.208023278,0.000105891,0.006385778,-3.876682184,419.0029167
239,NM_001035258.2,RPL38,1.855939938,0.000107034,0.006385778,3.874066429,233.3091553
240,NM_001013251.3,SLC3A2,-0.724611945,0.000108428,0.006388768,-3.870912992,120.5311849
241,NM_001352329.2,DMKN,-2.248620999,0.000108241,0.006388768,-3.871334567,106.2987587
242,NM_019088.4,PAF1,-1.086463686,0.00010768,0.006388768,-3.872600516,186.6454945
243,NM_004640.7,DDX39B,-0.528819831,0.000109686,0.006436276,-3.868101132,678.918303
244,NM_018060.4,IARS2,0.574807151,0.000112548,0.006482142,3.861814097,242.2545559
245,NM_198334.3,GANAB,-0.960982448,0.000112749,0.006482142,-3.86137774,173.2686576
246,NM_001130991.3,HYOU1,-1.198241449,0.000115707,0.006482142,-3.855048098,45.85625626
247,NM_001487.3,BLOC1S1,-2.120724039,0.000112941,0.006482142,-3.860964009,89.10440625
248,NM_002797.5,PSMB5,-2.074561911,0.000113474,0.006482142,-3.859811608,250.2637604
249,NM_001861.6,COX4I1,-1.902044641,0.000115934,0.006482142,-3.854568503,508.6849069
250,NM_024038.4,TRIR,-0.777104692,0.000116837,0.006482142,-3.852670054,111.8186072
251,NM_001425.3,EMP3,-1.428232116,0.000115359,0.006482142,-3.855785366,36.43499826
252,NM_199250.2,C19orf48,-1.457888171,0.000115612,0.006482142,-3.855249397,34.63062575
253,NM_002539.3,ODC1,-0.373230818,0.000117287,0.006482142,-3.851728928,248.7657445
254,NM_003720.4,PSMG1,-1.075748469,0.000116454,0.006482142,-3.853472579,53.88724261
255,NM_002295.6,RPSA,-0.71053384,0.00011224,0.006482142,-3.862482956,2444.745641
256,NM_032111.4,MRPL14,-2.041729169,0.000116323,0.006482142,-3.853747752,87.71116469
257,NM_001908.5,CTSB,-1.098995149,0.000114965,0.006482142,-3.856622189,78.92469701
258,NM_001042749.2,STAG2,-0.994290566,0.000116519,0.006482142,-3.853336587,40.29579995
259,NM_002631.4,PGD,-1.028071054,0.000119232,0.006489036,-3.847700108,178.0571595
260,NM_006623.4,PHGDH,-1.809782403,0.000119061,0.006489036,-3.848050779,338.6534
261,NM_182743.3,TXNRD1,1.600530661,0.000118865,0.006489036,3.848456135,39.0321755
262,NM_001867.3,COX7C,-0.299580941,0.000118369,0.006489036,-3.849480685,964.4887133
263,NM_014222.3,NDUFA8,-0.614822036,0.000121397,0.006581763,-3.843287172,109.7026938
264,NM_020315.5,PDXP,-1.125524464,0.000122728,0.006628702,-3.840612095,57.06410159
265,NM_018249.6,CDK5RAP2,-1.464010318,0.00012537,0.006745874,-3.835379795,34.79062189
266,NM_025150.5,TARS2,-1.174695481,0.000125997,0.006754095,-3.83415463,62.70515433
267,NM_006268.5,DPF2,-1.365803717,0.000127304,0.006761798,-3.831616577,32.55855176
268,NM_000988.5,RPL27,-0.833744564,0.000128776,0.006761798,-3.828786939,4647.927434
269,NM_004247.4,EFTUD2,-0.664002918,0.000128973,0.006761798,-3.828411515,152.145672
270,NM_018467.4,USE1,-2.129911175,0.000129412,0.006761798,-3.827574853,30.32633213
271,NM_006196.4,PCBP1,-0.435941631,0.00012946,0.006761798,-3.827483527,305.7776255
272,NM_006062.3,SMYD5,-1.397630906,0.000127182,0.006761798,-3.831851756,34.70848372
273,NM_015341.5,NCAPH,-1.44816417,0.000128228,0.006761798,-3.829836765,29.43415702
274,NM_013237.4,PRELID1,-1.190555935,0.000131198,0.006802752,-3.824198235,234.1535231
275,NM_001319078.2,HMGA1,-5.935397156,0.000130993,0.006802752,-3.824583512,45.48961568
276,NM_173659.4,RPUSD3,-1.986185135,0.000133928,0.006919149,-3.819120376,61.46898866
277,NM_199337.3,TMEM179B,-3.291045504,0.000134815,0.006939785,-3.817493136,13.87858409
278,NM_001545.3,MRPL58,-0.688943181,0.000135938,0.006972452,-3.815444287,70.99080124
279,NM_004368.4,CNN2,-3.055405635,0.000137942,0.006999691,-3.811829764,44.49512567
280,NM_001020.6,RPS16,-2.367388118,0.000137193,0.006999691,-3.813175146,3263.323972
281,NM_001319038.2,COX7A2L,-0.889445751,0.000137518,0.006999691,-3.812590143,104.4257243
282,NM_001130035.2,PLEKHB1,-5.267156525,0.000143609,0.007048218,-3.801868334,6.957401729
283,NM_001344.4,DAD1,-0.348442407,0.000140142,0.007048218,-3.807918234,376.8395357
284,NM_000018.4,ACADVL,-1.357724573,0.000143127,0.007048218,-3.802700924,175.7715163
285,NM_001126112.2,TP53,-1.218503678,0.000142446,0.007048218,-3.803882051,66.62207785
286,NM_001330257.2,NPEPPS,0.53711707,0.000142811,0.007048218,3.803249034,181.2558941
287,NM_001367832.1,GPX4,-2.363981762,0.000144085,0.007048218,-3.801048935,199.825454
288,NM_016199.3,LSM7,-1.896700161,0.000139691,0.007048218,-3.808714611,115.3925381
289,NM_001267061.2,SNX17,-0.708988412,0.000144251,0.007048218,-3.800763294,77.08568872
290,NM_002212.4,EIF6,-1.956315368,0.000142773,0.007048218,-3.803314141,119.2610411
291,NM_001320648.2,LOC102724594,-0.383909133,0.000143687,0.007048218,-3.801733934,278.1586478
292,NM_032408.4,BAZ1B,1.11899908,0.000144335,0.007048218,3.800618299,30.5706082
293,NM_016146.6,TRAPPC4,-1.182866386,0.000146089,0.007087451,-3.797624476,33.08887922
294,NM_079423.4,MYL6,-0.900688812,0.00014646,0.007087451,-3.796995603,417.0841851
295,NM_181471.3,RFC2,-0.841670354,0.00014663,0.007087451,-3.796708478,133.943952
296,NM_001317956.2,IDI1,1.425206354,0.000147513,0.007106031,3.795219625,22.96112033
297,NM_032311.5,POLDIP3,-1.103811816,0.000148725,0.007140284,-3.7931894,77.05774648
298,NM_001198682.2,NME2,2.300093976,0.000150126,0.007159336,3.790861516,99.04059556
299,NM_001369443.1,NIF3L1,-6.063797974,0.000150057,0.007159336,-3.790975683,5.832821135
300,NM_001288654.2,DCAKD,-1.027218702,0.000151418,0.007173009,-3.788731516,32.73401474
301,NM_001322414.2,PNISR,0.867212997,0.000151292,0.007173009,3.788938867,62.26676743
302,NM_006819.3,STIP1,-0.424782177,0.000156778,0.007293215,-3.780080307,237.9105115
303,NM_001258308.2,NOP2,-1.369515278,0.000157536,0.007293215,-3.778878426,64.19604305
304,NM_014680.5,KIAA0100,-0.671483697,0.000157427,0.007293215,-3.779051988,108.1745044
305,NM_006899.5,IDH3B,-0.91486928,0.000155152,0.007293215,-3.782674524,159.3474486
306,NM_152925.3,CPNE1,-3.056868544,0.000156394,0.007293215,-3.780690489,41.3760853
307,NM_031266.3,HNRNPAB,-3.331605389,0.000154617,0.007293215,-3.783534385,209.0173339
308,NM_021174.6,CCAR2,-1.930405081,0.000157215,0.007293215,-3.779386756,23.81324046
309,NM_001365045.1,ADAR,-2.110380424,0.000158963,0.007303583,-3.77663306,36.38416399
310,NM_015159.3,FAM168A,-2.949771827,0.000159297,0.007303583,-3.776109643,17.99189635
311,NM_001321149.2,TMEM94,-5.719218829,0.000158551,0.007303583,-3.777278533,8.11514028
312,NM_001086521.2,NDUFAF8,-1.92514899,0.000160534,0.007336721,-3.774181006,45.86486258
313,NM_194326.4,RPS19BP1,-2.92750457,0.000162249,0.007345919,-3.771530623,49.58383511
314,NM_005051.3,QARS1,-1.111205291,0.000162281,0.007345919,-3.771481836,165.0958402
315,NM_002904.6,NELFE,-1.185102607,0.000161739,0.007345919,-3.772316226,141.8662718
316,NM_001030001.4,RPS29,-0.832454847,0.000164562,0.007425596,-3.767998173,104.7256775
317,NM_207409.4,CLPSL2,-3.045162977,0.000166539,0.007491116,-3.765014702,9.422000959
318,NM_024939.3,ESRP2,-2.302791325,0.00016814,0.007539316,-3.76262444,19.9094586
319,NM_031212.4,SLC25A28,-0.969704801,0.000169765,0.007566454,-3.760218327,42.72497754
320,NM_006746.6,SCML1,0.617463696,0.000169806,0.007566454,3.760157958,133.3076121
321,NM_003973.5,RPL14,-0.700585424,0.000173243,0.00769557,-3.755141729,165.6128416
322,NM_001303624.2,RPL10,-1.759086593,0.000175548,0.007773721,-3.751830767,1077.645205
323,NM_001347704.2,THOC6,-6.542275443,0.000184112,0.00812772,-3.739874666,14.97767375
324,NM_030811.4,MRPS26,-1.806177112,0.000184793,0.008132624,-3.738945922,75.72437176
325,NM_000975.5,RPL11,-0.949114861,0.000185858,0.00815431,-3.737501336,100.400515
326,NM_001256447.2,BCAP31,-0.927001395,0.0001869,0.008174866,-3.736095188,192.7252491
327,NM_003009.4,SELENOW,-1.957008937,0.000187779,0.00818821,-3.734914096,84.98434877
328,NM_032014.3,MRPS24,-0.918951559,0.000188823,0.00820864,-3.733518277,178.1873068
329,NM_004494.3,HDGF,-1.452379041,0.000191704,0.008298667,-3.729705486,47.27913648
330,NM_004818.3,DDX23,-0.729998298,0.000192058,0.008298667,-3.729239741,106.9773211
331,NM_182471.4,PKM,1.549941706,0.00019761,0.008461633,3.72205214,242.8823547
332,NM_018288.4,PHF10,0.503825814,0.000197136,0.008461633,3.722658072,136.7289566
333,NM_003313.4,GFUS,-2.330271201,0.000197012,0.008461633,-3.722817158,30.08427629
334,NM_001281.3,TBCB,-1.904037495,0.000198367,0.008468617,-3.721086844,156.7134431
335,NM_001324249.2,ZNF37A,-5.267125565,0.000199245,0.008480691,-3.719972106,5.055623727
336,NM_032340.4,UQCC2,-0.639154376,0.000202174,0.008540945,-3.716283953,124.1903608
337,NM_005916.5,MCM7,-1.407328247,0.000202457,0.008540945,-3.715930335,358.6232376
338,NM_007126.5,VCP,-0.453269933,0.00020173,0.008540945,-3.716839587,162.8487684
339,NM_052932.3,TMEM123,0.580597455,0.000203168,0.008545659,3.715043917,186.6565751
340,NM_004563.4,PCK2,-2.842313095,0.000206659,0.008621266,-3.710734306,36.40626987
341,NM_015710.5,NOP53,-1.230062,0.000207384,0.008621266,-3.709847153,95.08076864
342,NM_014367.4,FAM162A,0.811175458,0.000206785,0.008621266,3.710579899,50.44117505
343,NM_001122821.2,SET,-1.186272035,0.000205873,0.008621266,-3.711698684,167.9741172
344,NM_006993.2,NPM3,-2.217600107,0.000208524,0.008643443,-3.708459444,105.0521099
345,NM_001300815.2,CIRBP,-1.554807976,0.000209341,0.008652155,-3.707469037,134.7694015
346,NM_014390.4,SND1,-0.820543855,0.0002101,0.008658421,-3.706552329,163.8408451
347,NM_001366595.1,SRRM1,-1.773881879,0.000211592,0.008694799,-3.70475835,25.34617147
348,NM_001364228.2,HNRNPH1,-1.279864048,0.000214452,0.008787002,-3.701353583,40.41935515
349,NM_001135821.2,FDPS,-1.292423383,0.000216798,0.008832352,-3.698592856,26.85183114
350,NM_054012.4,ASS1,-1.635830658,0.000216253,0.008832352,-3.699232105,99.79101502
351,NM_006280.3,SSR4,-1.42741508,0.000223449,0.00907737,-3.690914974,241.4025471
352,NM_000422.3,KRT17,-3.829981312,0.000225259,0.009124903,-3.688862565,33.93674781
353,NM_001366336.1,CCDC14,2.070294113,0.000227373,0.009184453,3.686484788,24.7685252
354,NM_001255.3,CDC20,-1.457869663,0.000228428,0.00920101,-3.685305816,182.8353886
355,NM_001300860.2,DDX46,0.548194035,0.000230254,0.009222465,3.683277348,116.9189416
356,NM_024028.4,PCYOX1L,-1.658632179,0.000230004,0.009222465,-3.683554384,39.66914852
357,NM_138473.3,SP1,-6.731915915,0.000231299,0.00923834,-3.682124221,25.3731678
358,NM_001030006.2,AP2B1,-1.188274679,0.000234275,0.00931515,-3.67886429,39.11014411
359,NM_002985.3,CCL5,-1.273330762,0.000234528,0.00931515,-3.678588531,122.074892
360,NM_001308393.2,EIF3K,-2.5911123,0.000236447,0.00933934,-3.676509257,51.63238622
361,NM_016553.5,NUP62,-6.021068591,0.000235957,0.00933934,-3.677039457,7.724674437
362,NM_207387.4,LRRC75A,-0.588136788,0.000238798,0.009380237,-3.673983283,137.7442803
363,NM_001163125.1,RDM1,-1.517547321,0.000238181,0.009380237,-3.674643939,23.02341339
364,NM_001404.5,EEF1G,-1.262486468,0.000240868,0.009383993,-3.671778578,2812.358169
365,NM_003981.4,PRC1,0.508128009,0.000240728,0.009383993,3.671927487,230.3616695
366,NM_000999.4,RPL38,-2.616213698,0.000240577,0.009383993,-3.672087784,501.969478
367,NM_198076.6,COX20,0.575126896,0.000243102,0.009445197,3.669419675,105.6950825
368,NM_001641.4,APEX1,-0.711501129,0.000244046,0.009456121,-3.668428362,249.0493665
369,NM_001067.4,TOP2A,0.467683954,0.000245855,0.009500416,3.666538946,752.1845805
370,NM_016062.4,CIAO2B,-2.371851811,0.000249399,0.00958411,-3.662876512,97.76519597
371,NM_033251.2,RPL13,-1.912626129,0.000249888,0.00958411,-3.662374404,316.6211217
372,NM_006445.4,PRPF8,-0.673643442,0.000250038,0.00958411,-3.662221215,368.3525359
373,NM_024907.7,FBXO17,-1.130414354,0.000253177,0.009678423,-3.659024577,121.6918989
374,NM_033416.3,IMP4,-6.447806482,0.000258166,0.009842758,-3.654019967,8.000574319
375,NM_172341.4,PSENEN,-2.546353454,0.000262471,0.009980181,-3.649774563,94.96274549
376,NM_030920.5,ANP32E,0.565262334,0.000263525,0.009993631,3.648744376,191.9441483
377,NM_006373.4,VAT1,-1.047608676,0.000265877,0.010056091,-3.646460398,173.608014
378,NM_198446.3,C1orf122,-1.599419738,0.000271832,0.010200137,-3.640762348,22.66015946
379,NM_006995.5,BTN2A2,-5.60335247,0.000270811,0.010200137,-3.641731154,7.709287676
380,NM_001014837.2,CUTA,-7.902798019,0.000271355,0.010200137,-3.64121443,25.55653589
381,NM_001002027.2,ATP5MC1,-1.000038353,0.000279551,0.010462236,-3.633547844,264.6905614
382,NM_199336.3,FAHD2B,-1.321756193,0.000281201,0.010496434,-3.632029925,74.79030004
383,NM_002817.4,PSMD13,-0.673380645,0.000283021,0.0105368,-3.630364861,102.1991603
384,NM_005016.6,PCBP2,-0.572282948,0.00028664,0.010643739,-3.627084318,204.5905048
385,NM_001005.5,RPS3,-2.786855806,0.000294817,0.010848355,-3.619812514,218.5053182
386,NM_001369422.1,PLSCR3,-5.411586166,0.000294137,0.010848355,-3.620409312,5.232480146
387,NM_139164.3,STARD4,0.711560181,0.000293259,0.010848355,3.621183296,57.53435999
388,NM_001015881.2,TSC22D3,0.680399826,0.000295193,0.010848355,3.619482011,302.597766
389,NM_005452.6,WDR46,-1.495144043,0.000297595,0.010908504,-3.617384489,56.62139755
390,NM_001042750.2,STAG2,5.060971176,0.000298764,0.010923268,3.61636944,9.837510183
391,NM_001144944.1,MYL12B,-1.855519899,0.000299615,0.010926353,-3.615633038,297.2798723
392,NM_021640.4,MYG1,-1.988405903,0.000302191,0.010936407,-3.613414349,56.33167859
393,NM_000146.4,FTL,-2.125717957,0.00030219,0.010936407,-3.613415269,917.4650733
394,NM_014309.4,RBFOX2,1.944853081,0.00030129,0.010936407,3.614188116,10.11894316
395,NM_001903.5,CTNNA1,-1.410180585,0.000303592,0.01095929,-3.612215526,171.6590913
396,NM_005866.4,SIGMAR1,-2.710730682,0.000306286,0.011028631,-3.609924276,89.61701963
397,NM_004604.5,STX4,-1.132227694,0.000309439,0.011033192,-3.607266856,33.03938273
398,NM_198204.2,MLX,-0.722747759,0.000310282,0.011033192,-3.606561019,79.94271598
399,NM_001330162.2,ING5,-2.127068142,0.000310183,0.011033192,-3.606643538,11.6170319
400,NM_006913.4,RNF5,-0.80612544,0.000307721,0.011033192,-3.608712413,97.44723721
401,NM_002137.4,HNRNPA2B1,0.363518795,0.000310174,0.011033192,3.606651518,1229.217938
402,NM_001348735.2,KIDINS220,6.521426745,0.000311576,0.011051637,3.605480648,6.055830591
403,NM_181575.5,AUP1,-1.500415766,0.00031466,0.011078349,-3.602922298,132.8295106
404,NM_025139.6,ARMC9,-4.579727847,0.000314199,0.011078349,-3.603303049,7.984405637
405,NM_004231.4,ATP6V1F,-1.150325257,0.000314208,0.011078349,-3.603295098,283.9059983
406,NM_001297717.2,C1orf43,2.650670461,0.000317013,0.011110582,3.600985364,8.374440424
